time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-2.88427326833,6.95198853668,23.1989443404,0.240780864463,0.255137673913,0.0,-3.22346153837,5.10043272025,4.74199934945,0.0388129996694,0.074084690778,0.0,427.88082288634746,429.2874247350336,428.06556155222546,429.9258009206519
3.900000000000003,-3.08309247409,7.2622656416,23.4855928494,0.242999855668,0.25997311002,0.0,-3.4041537995,5.24195219978,4.81194237165,0.0330474297566,0.0911644611098,0.0,476.3930520295526,477.7021692301929,477.66208033835005,477.2226275286224
3.960000000000003,-3.29123641387,7.57956187498,23.7704695293,0.24494319873,0.265754434821,0.0,-3.53451836817,5.33458632948,4.6840892712,0.0310389433043,0.105109640203,0.0,412.7629295451242,414.0006968378981,412.6285182395571,412.4516014809899
4.020000000000002,-3.50879507789,7.90372791625,24.0529484276,0.247165110942,0.272383032205,0.0,-3.71792031817,5.47072579738,4.73089808518,0.0469149396955,0.119481004042,0.0,471.8900264730427,473.00822886407417,470.8761371981139,472.10350156714975
4.080000000000001,-3.73651092188,8.23519362322,24.3347557728,0.2501300347,0.279604918792,0.0,-3.87320995716,5.57809784067,4.66232982105,0.0539967404242,0.122074570628,0.0,435.2330848761721,435.46354270764834,436.2660143162032,436.8586331079004
4.14,-3.97322434087,8.57271608695,24.610890936,0.25329608789,0.28671564497,0.0,-4.01787345398,5.67268640872,4.54211075007,0.05018934047,0.11022459469,0.0,419.04792264001196,418.0297789299832,418.7681858777876,418.4387749750781
4.199999999999998,-4.22088484223,8.91773456227,24.8867964265,0.256348369099,0.29381575833,0.0,-4.23791632481,5.82767016775,4.65318959954,0.0522011787928,0.130960344199,0.0,494.6985693670486,496.23416952951345,495.2210168027041,495.3703631205365
4.259999999999997,-4.48047179286,9.27085326877,25.1646858551,0.26030694643,0.301339676837,0.0,-4.41559108215,5.94290259319,4.60913503524,0.0847096829632,0.110952963302,0.0,450.33615941866515,448.72834335084855,446.89392162128144,449.5395318791127
4.319999999999996,-4.75123357735,9.63121502709,25.4410235599,0.265871247179,0.309204250909,0.0,-4.61033608532,6.06920008249,4.60111659544,0.105264846302,0.155071937871,0.0,460.99068523400314,464.47849010835756,461.43323053837395,463.0601964923795
4.379999999999995,-5.03495436844,10.0001154074,25.7201304438,0.271983135934,0.318765039348,0.0,-4.84761430751,6.22744869934,4.70049934968,0.0940163685047,0.166749015144,0.0,498.82306349148075,499.6961896998812,499.2553929741882,498.4415125037597
