time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
5.0399999999999805,-3.14345252141,-0.936514907252,26.428529924,1.66898064119,3.58953060568,0.0,-0.843996352568,-1.35147381355,-5.82245717655,2.80680993772,28.8187099341,0.0,0.075879808428,899.507339431,-0.220141221563,0.294769472077,199,-227.025574516
1.560000000000001,-0.590553325026,-8.78115106965e-08,0.0,6.28316466652,3.75472981697,0.0,-0.671244327279,1.91482354597e-06,-14.530883593,-3.62360461282e-05,28.8490730232,0.0,0.371116804215,900.314565497,-0.479795464304,0.295874636601,200,-78.0
1.560000000000001,-0.569611410683,7.84143150495e-07,0.0,5.47453794724e-05,3.75252146069,0.0,-0.656481212484,-4.46350438708e-06,-14.5219542122,6.23115181918e-05,28.8211744736,0.0,0.0598087611205,899.525109328,-0.0809335137309,0.216412564253,201,-78.0
1.560000000000001,-0.570755132676,-1.83447333882e-07,0.0,6.28317520635,3.7344137638,0.0,-0.657799885747,8.50128258047e-07,-14.5241740609,-1.43394373907e-05,28.8409818266,0.0,-0.710178828422,900.210150168,0.588037752195,1.22163886219,202,-78.0
1.560000000000001,-0.577090918367,-0.00570146143753,0.0,5.35972815425,3.66905434462,0.0,-1.00724290922,0.0129214438325,-13.6953340785,7.54419622108,28.8291971453,0.0,0.107639283685,899.666155102,0.053622307857,613.52074315,203,-78.0
1.560000000000001,-0.534911439846,-0.196886849568,0.0,0.86261206742,3.69198204465,0.0,-0.462855876069,-1.27698761314,-14.8954074389,9.42747582807,28.8340514748,0.0,0.490513593029,899.897679115,0.481628814141,102.212831584,204,-78.0
1.560000000000001,-0.563588388702,-0.0100942568619,0.0,1.52029760827,3.68134201359,0.0,-0.845416541128,-0.483642899199,-14.4622196114,3.94129719244,28.8441323054,0.0,-0.444682073838,900.341773818,0.0847495448396,432.622237039,205,-78.0
1.560000000000001,-0.581236895618,-4.470022841e-07,0.0,6.28316264103,3.78587180933,0.0,-0.662361836632,1.75060312511e-06,-14.5297406235,-2.33333912194e-05,28.8359973361,0.0,-0.63650504771,900.063880911,-0.1372917098,0.546696871226,206,-78.0
1.560000000000001,-0.564342815456,4.97012247199e-08,0.0,3.43434183359e-05,3.70126757819,0.0,-0.654303179875,-3.65445969705e-06,-14.518697497,8.88180819385e-05,28.8328594654,0.0,-0.000635305191267,899.928011893,-0.20012991826,0.64911786542,207,-78.0
1.560000000000001,-0.579767450718,-2.30985985059e-07,0.0,6.28316030981,3.72734509734,0.0,-0.66512482518,1.95280956591e-06,-14.5248716547,-1.77098337334e-05,28.8536648994,0.0,0.57065932375,900.703518539,0.239810696186,0.0683397445664,208,-78.0
1.560000000000001,-0.563428652071,-2.42552139649e-07,0.0,5.57457178196e-06,3.7070140462,0.0,-0.654758572357,-1.11894954817e-06,-14.5167315047,4.42490595896e-05,28.824726686,0.0,0.0989931247858,899.837114665,0.212747042486,0.824465147549,209,-78.0
1.560000000000001,-0.572618805095,-5.91930593783e-08,0.0,6.28317936571,3.7159593792,0.0,-0.660476285011,5.50600876989e-07,-14.5224182694,-8.25467075873e-06,28.8351108019,0.0,-0.518134744985,900.189968835,0.118978909897,0.389020717314,210,-78.0
1.560000000000001,-0.57914413721,-2.70408033638e-07,0.0,6.28317385334,3.76762003002,0.0,-0.662813060208,7.60193904562e-07,-14.5265172651,-9.15664635705e-06,28.8457544051,0.0,-0.201638940299,900.221856953,-0.569413558395,0.225114573821,211,-78.0
1.560000000000001,-0.581293097981,-4.24906512949e-08,0.0,5.00130247882e-06,3.76717913765,0.0,-0.664019372183,-6.10299007588e-07,-14.5267078932,1.0591258505e-05,28.8463741836,0.0,-0.445988958696,900.364707469,0.408525591458,-0.125009035881,212,-78.0
1.560000000000001,-0.585557163965,-9.14735971247e-07,0.0,6.2831181829,3.73479803935,0.0,-0.668893231313,5.3508704124e-06,-14.5266141745,-6.92501224389e-05,28.8478690968,0.0,0.374145891899,900.447035488,0.316912687838,-0.255259771227,213,-78.0
1.560000000000001,-0.574396226452,-4.83507596024e-07,0.0,6.28315569043,3.71353513311,0.0,-0.661428136446,2.32000819211e-06,-14.5230182374,-3.80913303903e-05,28.8133952699,0.0,0.655961951249,899.344651577,0.0831004855026,-0.0240813359736,214,-78.0
1.560000000000001,-0.568437291487,3.89508133657e-07,0.0,1.80892455957e-05,3.73287270033,0.0,-0.657258191586,-1.21118499536e-06,-14.5190837844,5.41210508338e-06,28.8234610035,0.0,-0.00174047668898,899.64161247,-0.0512041602659,-0.28900621742,215,-78.0
1.560000000000001,-0.58338879895,2.17883177111e-07,0.0,1.68828091995e-05,3.76384064059,0.0,-0.665312325739,-1.51315479551e-06,-14.528355437,2.48808683115e-05,28.8410250898,0.0,-0.295109824344,900.377534318,-0.512517701156,-0.470432337566,216,-78.0
1.560000000000001,-0.591621189737,0.000476653625689,0.0,3.37196159522,3.77026492199,0.0,-0.890592482992,-0.0308278663654,-14.442403848,7.54920413969,28.8189681275,0.0,0.647098329267,899.433215494,-0.0213108571117,748.814167692,217,-78.0
1.560000000000001,-0.547862698585,-0.116653522473,0.0,1.59106291357,3.74519221585,0.0,-0.634095982625,-0.736158599272,-14.7418476783,13.4540937528,28.8361577183,0.0,0.0374149310821,899.99172758,-0.117463145597,223.857550211,218,-78.0
1.4400000000000008,-0.607668564962,-0.732583313014,0.0,4.13367085948,0.27203121718,0.0,0.293598506955,-3.22736793268,-17.7264975961,28.8020832103,28.8238552656,0.0,0.118188864516,899.581009626,0.273717504988,899.021152823,219,-72.0
5.0399999999999805,-3.19344481063,4.91151592848,37.1168325927,3.5182512076,3.54804551706,0.0,-1.32033624635,0.171697740736,9.3983533916,28.8241102156,28.8379280168,0.0,-0.0514128121552,900.142154763,0.282887807906,899.727335116,220,-215.226034719
5.0399999999999805,-3.23337206491,-6.94084159251,36.9198671554,3.47179939856,3.56070611895,0.0,-1.32885235884,-4.12269354318,9.2652650087,28.8369873202,28.8370555771,0.0,0.0161029602624,900.043665895,-0.170645737289,899.951969681,221,-215.328304146
5.0399999999999805,-3.42700756329,-6.59348764387,36.8701688762,3.55066079081,3.59322566468,0.0,-1.35863816885,-3.41944963785,9.36426711413,28.8358235277,28.8461073087,0.0,0.266472632757,900.40688893,0.104503034481,899.820170975,222,-216.183228242
5.0399999999999805,-3.28467854621,8.11857192697,36.9896757149,3.56723247115,3.55032266157,0.0,-1.33182697394,1.54632206767,9.3602216322,28.8354543054,28.8285301536,0.0,0.0369721601382,899.75424457,-0.116196125795,899.948854011,223,-220.696646524
5.0399999999999805,-3.1866881609,6.21889347616,37.1339064949,3.54727451645,3.53722148844,0.0,-1.32003249352,0.798434992648,9.39886163752,28.8399484449,28.8228894027,0.0,0.140623884273,899.505851399,-0.0044692296388,900.144740252,224,-217.087548653
5.0399999999999805,-3.23538741433,13.6600213448,36.4545095132,3.57356860776,3.52972410428,0.0,-1.32364231847,3.56309998433,9.15436623286,28.8400607045,28.8348178271,0.0,0.0964826393482,900.084936061,-0.535415591998,900.158583608,225,-231.380319796
5.0399999999999805,-3.18877486019,3.88869546512,37.0108605211,0.689048031259,3.58459128328,0.0,-1.37290390918,0.331816627142,5.56854530376,10.7865827853,28.8270008723,0.0,0.0958304881304,899.698416871,900.22318791,899.898846624,226,-212.873583347
1.740000000000001,-1.85602412147,0.00136810571279,0.0,0.235680674341,2.5791875188,0.0,-1.88257587949,0.0889867259406,-13.7566330462,0.638573551859,28.823970947,0.0,0.201836572713,899.547874197,881.415962699,899.691436555,227,-87.0
1.740000000000001,-1.93647731527,0.00257084775784,0.0,0.230191546832,2.67894784755,0.0,-2.02878197863,0.0959937164306,-13.8417653123,0.337535278009,28.8316216671,0.0,-0.442999624276,899.915789241,899.675735547,899.646249144,228,-87.0
1.740000000000001,-1.95717850947,-0.0124432828727,0.0,6.14372657598,2.67504297581,0.0,-2.03561961006,-0.109487864289,-13.8539046946,-0.186069015753,28.8324189459,0.0,0.220509736038,899.812822694,900.120476266,899.240462729,229,-87.0
1.740000000000001,-1.8981698731,-0.054765775466,0.0,5.87416439011,2.63756899456,0.0,-1.98061990124,-0.445061127381,-13.8734007876,-0.477071659817,28.8376869006,0.0,0.5470797008,899.982434355,899.88996415,899.214007498,230,-87.0
1.740000000000001,-1.87622277618,-0.0116921640627,0.0,6.15769644239,2.63465028317,0.0,-1.9600122532,-0.103431896589,-13.8026610517,-0.1188031462,28.8390022424,0.0,0.0286523226661,900.088260347,900.443645736,900.614605911,231,-87.0
1.740000000000001,-1.85816244432,0.00202885927546,0.0,0.176452968444,2.6176572292,0.0,-1.93771923307,0.086608783226,-13.7830450977,0.163211776276,28.8238865177,0.0,0.189869963728,899.464999686,899.570362119,900.045710247,232,-87.0
1.740000000000001,-1.87008345125,-0.00417288480573,0.0,6.21612428093,2.64433023418,0.0,-1.96285028597,-0.0461018149586,-13.8052825656,-0.112655743279,28.8560388427,0.0,0.304271938697,900.692492391,900.066040386,899.911854304,233,-87.0
1.740000000000001,-1.91733536676,-0.0228771617708,0.0,6.0916462122,2.65903712738,0.0,-2.00194048268,-0.179795870888,-13.8398886839,-0.114108780338,28.8293048134,0.0,0.271790101499,899.836430461,899.87401122,899.966068864,234,-87.0
1.740000000000001,-1.91967758079,-0.0022516828196,0.0,6.2415896199,2.63872598634,0.0,-1.9879258868,-0.0299801132562,-13.8118579509,-0.0480021152547,28.8312491077,0.0,-0.30790549236,899.887137698,900.563325624,900.269831728,235,-87.0
1.740000000000001,-1.93986549287,-0.0200808257307,0.0,6.11225625368,2.69060415081,0.0,-2.03711696333,-0.155881006297,-13.8665477528,-0.0466987595013,28.8350526988,0.0,-0.24337557362,899.977161551,899.96687889,900.106681848,236,-87.0
1.740000000000001,-1.85830938,-0.0303257441191,0.0,6.03212023821,2.65018664285,0.0,-1.96173237907,-0.243958021195,-13.8228350051,-0.204230617815,28.8443203485,0.0,0.232062072939,900.3420868,899.633264236,900.274638836,237,-87.0
1.740000000000001,-1.89155861556,0.0227574806428,0.0,4.0270517442,2.6960220839,0.0,-1.49799012194,0.546599260036,-13.9114645896,11.4455713738,28.8437548123,0.0,-0.108167481164,900.29620342,266.827481078,900.424402841,238,-87.0
1.740000000000001,-2.00105229889,-0.642429528192,0.0,0.324344364284,2.66371634002,0.0,-1.97826555298,-2.50337989822,-15.6522212521,27.0305871524,28.8279109206,0.0,0.275246664231,899.755698751,221.211600719,899.734525296,239,-87.0
1.4400000000000008,-1.20135199117,0.825444029811,0.0,1.95042257209,0.34070283347,0.0,0.0873830143918,2.69951402189,-13.3383922856,27.5199243485,28.810751143,0.0,0.0572472221907,899.15811722,309.083088949,899.722451199,240,-72.0
1.4400000000000008,-0.83002116189,7.69150556862,0.0,2.4841671246,0.28861650213,0.0,0.376868610097,11.5255314458,-16.8244058396,28.7504812033,28.8296411602,0.0,-0.455820965293,899.948534452,26.7809620207,899.88861071,241,-72.0
5.0399999999999805,-3.21478780102,-1.6006019236,37.7451872472,3.50158870711,3.57763610771,0.0,-1.29726401223,-2.1640165525,9.65735992632,28.8231456616,28.8390209729,0.0,0.177273100618,900.140668265,-0.114566933098,899.607138616,242,-206.998055702
5.0399999999999805,-3.40273019043,-9.63323994371,36.4414813383,3.51011377164,3.61136716341,0.0,-1.35096944253,-5.10518411055,9.15189459575,28.8407443344,28.8466853789,0.0,0.0163086080008,900.37338226,0.00546114169307,900.140645266,243,-221.996419625
5.0399999999999805,-3.31669043439,1.17211883212,37.0924324676,3.53990522461,3.57856056848,0.0,-1.33868617876,-1.09496572728,9.42270069027,28.8323358692,28.8401490569,0.0,0.359131669227,900.090025227,-0.125203415737,899.805583095,244,-210.633816274
5.0399999999999805,-3.3009144417,5.58086134462,37.0595495081,3.52459714195,3.58756802803,0.0,-1.332778028,0.344852216505,9.38659275116,28.8172610943,28.8522770605,0.0,0.350105064752,900.597547765,-0.599175864569,899.56397629,245,-216.494882594
5.0399999999999805,-3.20605572089,7.79560764879,37.1977842645,3.48977893486,3.49345212964,0.0,-1.32558260458,1.40242053329,9.36152210301,28.8275233235,28.8336505462,0.0,0.197356691728,899.761382458,0.51584319544,899.558359703,246,-218.996959552
5.0399999999999805,-3.22170071249,6.84266694685,36.98841653,3.58658073239,3.53186329853,0.0,-1.32530333809,1.69386705637,9.36404678724,28.8445443402,28.8368375051,0.0,0.195575071652,900.063452831,0.286149018986,900.157429554,247,-218.032814573
5.0399999999999805,-3.41327690042,1.15011120685,37.0483066104,3.55582592328,3.56664222835,0.0,-1.35661418481,-0.675863551433,9.42450824664,28.8124882131,28.8308678892,0.0,-0.180824125335,899.814924951,-0.257788570355,899.105204629,248,-210.759614691
5.0399999999999805,-3.21010134058,9.61607436003,36.9782324919,3.55946394989,3.48756607774,0.0,-1.32342791508,2.71457515148,9.27815884328,28.8293954312,28.8510291981,0.0,0.29518048648,900.515951043,-0.0121068403719,899.741100063,249,-222.325113853
5.0399999999999805,-3.24383423144,12.4768053183,36.578300943,3.5700225936,3.54482754858,0.0,-1.32514416661,3.01236538502,9.22190049086,28.8440311158,28.8343477765,0.0,0.123358827817,900.018119986,0.167752443955,900.296496,250,-229.262037098
5.0399999999999805,-3.22496516061,14.2399119996,36.3011378096,3.60722229044,3.52481829618,0.0,-1.32006500267,4.36477086748,9.05004163737,28.8285720899,28.838629462,0.0,-0.0382017079942,900.20372861,-0.619640288774,899.673329109,251,-232.146482746
5.0399999999999805,-3.25790798807,2.65370979031,37.2653131548,3.54046512817,3.53376555427,0.0,-1.33494154647,-0.0854039215422,9.45207934997,28.8488816979,28.832369173,0.0,0.230778599393,899.824261339,0.110069948991,900.384427211,252,-210.881917126
5.0399999999999805,-3.24139856029,7.09059915004,37.1200134332,3.56734336091,3.53865976172,0.0,-1.32716934385,1.70150563094,9.37569364581,28.8266410109,28.8470162041,0.0,-0.4174888022,900.236664941,0.0927670131651,899.629731876,253,-217.715252003
5.0399999999999805,-3.17693510425,13.3148055906,36.5249125495,3.60947859987,3.5073708056,0.0,-1.3129402831,4.35468213282,9.0816002254,28.8397077242,28.8381902689,0.0,-0.147702100978,900.178854991,-0.563578844483,900.142505018,254,-229.446257548
5.0399999999999805,-3.33319413758,5.09848103174,37.0498247288,3.56535876768,3.58093479855,0.0,-1.33867340505,0.428513042972,9.41174574427,28.8251136811,28.8383399247,0.0,0.750803147822,899.970350677,0.444908926143,899.530339849,255,-215.808791363
5.0399999999999805,-3.14578066882,13.8453154782,36.5497817295,3.59458414842,3.52044413231,0.0,-1.3076487164,3.93507740221,9.13664772815,28.8342136894,28.8360035359,0.0,0.17572953394,899.953378592,0.57270038577,899.846736004,256,-230.923231905
5.0399999999999805,-3.33875461166,9.67181414205,36.7680500752,3.589646785,3.53390733394,0.0,-1.34202230964,2.72903122199,9.25778310082,28.8322661544,28.8400023012,0.0,0.172812408436,900.223717205,0.834963511934,900.166672966,257,-223.378841347
5.0399999999999805,-3.19651083895,11.5220961836,36.8744131376,3.6034082799,3.55937115072,0.0,-1.31459774019,3.12961401324,9.25551410636,28.8425871384,28.8319690073,0.0,-0.224817896157,899.776926358,0.267747509767,900.253817853,258,-225.896511324
5.0399999999999805,-3.31020159478,2.32234733504,37.1308560491,3.58028235525,3.57309435022,0.0,-1.3392219169,-0.0452634894366,9.45297451127,28.8319033703,28.8324086566,0.0,-0.626545507334,899.937862737,-0.205257712405,899.810736895,259,-211.155848284
5.0399999999999805,-3.18846519029,8.09205908278,37.0632674182,3.59258066281,3.5337117452,0.0,-1.3172725189,2.10223306813,9.35462555226,28.8441242108,28.810933218,0.0,-0.665569963422,899.131710553,0.329378901549,900.201450451,260,-219.635017594
5.0399999999999805,-3.31475125024,0.540953303935,37.2598313257,3.53900723988,3.56478716515,0.0,-1.34086237284,-0.893140534736,9.45519069067,28.8353347533,28.8306046835,0.0,-0.155985231789,899.845032353,-0.462023655939,900.059203724,261,-208.966860648
5.0399999999999805,-3.33489968869,-1.99694392348,37.098806964,3.5116982768,3.52840045244,0.0,-1.35017844218,-1.61696886323,9.4201858903,28.8525810091,28.8177750003,0.0,-0.336018295976,899.324120179,-0.180244669021,900.778455326,262,-209.834336561
5.0399999999999805,-3.27455348033,5.67851485821,37.099261829,3.57918460667,3.52875381317,0.0,-1.33470882817,1.53452201648,9.37597785422,28.8361639896,28.821485858,0.0,-0.0588890225634,899.691641631,-0.515264588217,899.94766181,263,-215.268366533
5.0399999999999805,-3.39240090508,0.0575618598128,37.069755034,3.60107118622,3.66992382078,0.0,-1.33828076718,-1.89100242538,9.41081876929,28.8344670393,28.8265279288,0.0,-0.235073478104,899.782236931,0.0545429154733,899.936221146,264,-210.235694156
5.0399999999999805,-3.1646493072,10.5142198227,36.931009828,3.54620648198,3.52242700095,0.0,-1.31603697753,2.24739243662,9.3073493359,28.8465960714,28.8443178692,0.0,0.561170780938,900.235271496,-0.429020851762,900.283509947,265,-224.823323741
5.0399999999999805,-3.32100650689,5.54024445114,37.013556807,3.5868201533,3.57226348349,0.0,-1.34019623203,0.97983055737,9.40871284829,28.8541107997,28.8265554457,0.0,0.0502648870833,899.757481998,0.216435293431,900.713916951,266,-216.197893336
5.0399999999999805,-3.33246640968,3.31768402453,37.1043338576,3.59814128618,3.58598405732,0.0,-1.34059847727,0.128910292937,9.44815121872,28.8438472163,28.832290842,0.0,0.250315720441,899.968712716,0.0390936773986,900.254827604,267,-212.779121643
5.0399999999999805,-3.52953210088,-13.6080930705,35.9039411291,3.49083189324,3.60091005322,0.0,-1.37100003888,-6.43707856974,8.95052061012,28.8463232142,28.8256464509,0.0,-0.458955759573,899.583234245,0.029407005279,900.529306494,268,-230.81728316
5.0399999999999805,-3.4292394223,-2.83370707333,37.0261514463,3.56218634722,3.61175310581,0.0,-1.35660258723,-2.10990762042,9.43206345511,28.8138420793,28.8594137317,0.0,0.462735999822,900.830635053,-0.547803323625,899.238905033,269,-210.946340509
5.0399999999999805,-3.2933509318,1.51641947599,37.2453188776,3.51565884421,3.53961952371,0.0,-1.34008627601,-0.72682943182,9.44061762472,28.8305429928,28.8367651909,0.0,-0.182051893087,900.118254562,0.343274793523,899.882112046,270,-209.929814975
5.0399999999999805,-3.22529141001,8.91686149411,36.7902419592,3.57251991827,3.58924117252,0.0,-1.32287050301,1.34108523446,9.34098558353,28.8526037617,28.8461372012,0.0,0.167355855436,900.387652897,0.480283421978,900.777296048,271,-223.403767611
5.0399999999999805,-3.19419613059,3.54135597944,37.3014730294,3.55490828519,3.53509773409,0.0,-1.32241904995,0.539046094113,9.45038632654,28.8345019449,28.8206096395,0.0,-0.197442192193,899.298181768,-0.242893945398,899.880684052,272,-211.41103953
5.0399999999999805,-3.28858873847,6.64695283273,37.1231930123,3.56719485284,3.58259176681,0.0,-1.33095192901,1.0102797666,9.39926444535,28.838460584,28.8352942188,0.0,-0.263301042035,899.930611425,0.139694256053,900.056959072,273,-217.578942522
5.0399999999999805,-3.31745890406,2.92801776645,36.98596408,3.53060654992,3.54092095379,0.0,-1.34193568124,-0.409817164973,9.38573130241,28.826263045,28.8084617466,0.0,-0.55927654278,899.22643171,-0.030340214722,899.715746646,274,-213.163721824
5.0399999999999805,-3.23905254614,3.3909633787,37.2418604359,3.53392462056,3.54237511793,0.0,-1.33143140486,-0.0791360998426,9.43308729498,28.8401066072,28.8295967957,0.0,-0.57022420463,900.046188508,0.292513980952,900.269166893,275,-212.136452594
5.0399999999999805,-3.31636007323,-1.61338440644,37.0923524495,3.51336788867,3.53963666108,0.0,-1.34353951706,-1.8307175499,9.4072860102,28.8549874177,28.8311863175,0.0,0.544245064451,899.916339278,-0.549608027026,900.528155834,276,-209.52192257
5.0399999999999805,-3.32809483211,1.24862583556,37.0530245081,3.51933466179,3.54135104129,0.0,-1.34434726077,-0.897486638449,9.40778482415,28.839703225,28.8292691388,0.0,-0.0485927873184,899.735661009,-0.137687116411,900.08201117,277,-210.812037414
5.0399999999999805,-3.19507005226,5.39509886705,37.2194715015,3.56407061674,3.50776891057,0.0,-1.32565114068,1.26842834546,9.40665598781,28.8379550359,28.8203192035,0.0,0.145152762066,899.394526028,-0.0815796203359,899.977074736,278,-214.580005326
4.859999999999984,-3.59429589799,1.40334691793,0.0,4.11156609572,4.64052022035,0.0,-0.73884105492,1.36491946445,-19.9714468804,-28.3536703762,28.8100514928,0.0,0.35233891368,898.333159355,897.130013806,0.553056317603,279,-243.0
1.4400000000000008,-0.988061895769,-2.16121101845,0.0,4.43627694705,5.40881449587,0.0,-0.42385553454,-6.44243445423,-14.9364766754,-28.8091536054,18.8676065942,0.0,192.178260171,89.8229912511,901.153801054,20.49488079,280,-72.0
1.4400000000000008,-1.04544078796,-7.66339706388,0.0,5.16345820493,5.57625705166,0.0,-0.260939071497,-10.8692113285,-13.5508985408,-2.84838753516,26.8570851506,0.0,-0.0101515195714,900.100833812,0.152884644372,896.008737979,281,-72.0
1.3800000000000008,-1.06898473111,-5.62084640433,0.0,0.0776736965245,1.60290203457,0.0,-1.22323550029,-8.62881246557,-14.9311242469,-12.3292162603,26.9506440641,0.0,0.561558396289,899.315484095,1.16374357009,451.483392504,282,-69.0
1.740000000000001,-1.21823792245,0.764549190583,0.0,1.752438087,2.67922859931,0.0,-1.43871484236,-1.08340748426,-16.7042375041,-27.8136651694,28.028496613,0.0,0.292432455978,872.406387412,872.683188098,0.881551548252,283,-87.0
2.580000000000002,-2.74986312641,14.4277160996,0.0,3.28672619064,3.05508985351,0.0,-8.49342859819,7.07489255943,-13.3084085009,28.8041702016,4.14614022857,0.0,899.228977954,899.499541876,-0.01918992229,899.828212309,284,-129.0
1.8000000000000012,1.03066428003,12.837059264,0.0,3.88234823259,4.50304074523,0.0,2.26685658906,10.7625987663,-12.4223060403,28.7912200652,3.95298929391,0.0,899.800459763,899.267252758,0.159135128213,900.320550564,285,-90.0
1.8600000000000012,-8.24274932568,-3.21968078913,0.0,0.311065218154,3.4146298746,0.0,-5.49488699143,-4.65523490099,-12.9737471737,-26.9211492964,-14.3858654845,0.0,836.474734274,697.974675624,818.73437112,0.323895632953,286,-93.0
1.4400000000000008,2.00255573918,6.23937215836,0.0,2.104199082,1.54857410585,0.0,-5.68818350815,6.94842582061,-14.7598813424,17.4035121709,-7.97630878811,0.0,899.488700084,899.753642347,0.162602777902,899.92665041,287,-72.0
5.0399999999999805,-13.7416096148,-10.9219850121,35.3237129211,2.05836910996,2.1155309148,0.0,-1.9040963959,-3.81935917681,9.24593169907,-28.8280261017,-28.840752584,0.0,900.15186978,0.495349909103,899.77948874,0.100158247972,288,-241.530976834
5.0399999999999805,-13.6634491888,-7.88033088152,35.5302145967,2.1153711707,2.13079814077,0.0,-1.86285385728,-2.85821810644,9.28949925632,-28.6932921178,-28.8405688039,0.0,900.076588278,-0.0594367886451,893.658301772,0.22954352225,289,-238.701500754
4.559999999999991,-13.1395048961,19.3869574303,0.0,3.67221795243,3.373757134,0.0,-2.72600805958,17.8379372071,-10.9158274295,28.8323008407,-28.8310947829,0.0,899.750766487,0.20110458763,-0.503395063924,900.007055089,290,-228.0
5.0399999999999805,-13.2739166531,12.2991114413,33.490821771,2.44860094998,2.09621497388,0.0,-1.65266803554,9.10515264128,7.44556704549,-28.8354134919,-28.8232124614,0.0,899.684494437,0.172642900459,900.018346466,0.11126717051,291,-244.36143873
3.900000000000003,-10.7230891547,-10.994614503,0.0,1.04898405229,3.5695177674,0.0,-2.10728693945,-8.96296222915,-17.4846673838,28.8256978461,25.9296628539,0.0,-0.238357100947,899.917643613,-0.980050324038,899.631637918,292,-195.0
4.259999999999997,-12.4694760045,3.62668525989,0.0,3.17359656072,5.77014533728,0.0,-4.43261915905,1.60319472153,-18.7044092235,27.6243014882,-28.834012495,0.0,899.966902609,-0.155307918257,-0.695930254846,899.469531156,293,-213.0
3.720000000000003,-11.4276321865,0.576847441652,0.0,1.56438939176,3.38248312105,0.0,-3.29423857788,-3.89614561372,-16.3247707962,28.549492199,-20.0965796018,0.0,0.232469925399,3.20626092676,-0.188434404489,900.59986043,294,-186.0
1.4400000000000008,-3.3025830669,-5.68930025809,0.0,5.87304977581,0.902325571952,0.0,-2.13836973631,-6.48133949878,-13.8451879863,11.8334663725,-4.93341632657,0.0,0.493148670531,3.97112378772,-0.310480549933,899.974063714,295,-72.0
1.680000000000001,-4.62790723043,-1.1886473441,0.0,5.39963478114,3.25886535372,0.0,-3.80413524442,-0.530869916383,-13.7163399401,11.9601188981,-10.1557485234,0.0,-0.674764928447,337.138722873,0.2766278177,899.810160303,296,-84.0
1.740000000000001,-5.81990446357,0.759089512457,0.0,5.29446540505,4.92077239432,0.0,-3.96167950428,0.640404992134,-14.5057263348,18.9935237899,-19.7740198194,0.0,0.560481395505,170.420692844,-0.161388011136,900.55846824,297,-87.0
2.2200000000000015,-6.05066183572,-13.4395608986,0.0,4.44170816098,1.86678869616,0.0,-3.50447921359,-9.53028707114,-12.8847156806,28.8333539947,-4.9779651844,0.0,0.13491819146,0.0131448889542,-0.091062573731,899.885143199,298,-111.0
3.2400000000000024,-9.7861820018,-25.1315013536,0.0,1.86632128711,5.61299808299,0.0,-4.81119818368,-13.1819077415,-13.044970031,28.8521113759,-2.05374554582,0.0,0.00238133802429,0.235600426321,0.0839697769626,900.658739429,299,-162.0
4.439999999999993,-7.80425568225,-47.9778205244,0.0,5.22790601551,5.82936060873,0.0,0.254095530404,-24.8091494175,-8.87901274032,28.8505201803,27.8576325592,0.0,-0.3306472912,867.535606289,-0.0829654904694,900.523742147,300,-222.0
2.880000000000002,-7.5145987095,-21.4943216603,0.0,4.02298784864,1.27925556644,0.0,-2.35810151335,-9.58573482949,-16.0448978157,28.842402859,28.767200066,0.0,0.867205154667,897.985669289,-0.180210736926,900.245426583,301,-144.0
3.780000000000003,-6.31311574545,-25.5674527508,0.0,4.96395983506,3.69017372754,0.0,-0.650531162861,-1.54695113048,-10.0090891984,28.8605519498,28.8404151166,0.0,-0.688158888412,900.276555532,-0.191435971006,900.825666082,302,-189.0
3.4800000000000026,-8.80133590203,-25.4926612658,0.0,2.55797301369,0.622789143366,0.0,-1.46208349404,-5.16195413532,-14.006909759,28.8416851024,28.8461611883,0.0,-0.0312085397634,900.461111714,0.168628750028,900.239750404,303,-174.0
3.960000000000003,-6.07121376405,-37.2734255191,0.0,3.73931626585,3.8076586213,0.0,-0.824424168945,-15.9291586299,-2.63441946139,28.8379196187,28.8498696932,0.0,0.645176214793,900.502784707,0.649702440519,900.123490029,304,-198.0
3.3000000000000025,-7.67160188303,-10.791574283,0.0,5.753605528,3.35826700609,0.0,-1.99884990661,0.637327433144,-14.9387128249,28.856242616,28.8056999692,0.0,4.86411972241,899.207575012,-0.638016426467,900.594493027,305,-165.0
1.8000000000000012,-4.6391770403,-8.86552460734,0.0,0.877893768875,1.04312697572,0.0,-1.67687200497,-5.94590140718,-12.7894870753,28.7674493164,26.9939183763,0.0,0.20755911156,900.398321359,-0.0583790074896,899.919130726,306,-90.0
1.9200000000000013,-5.58102061288,-4.64833167616,0.0,3.98239224726,5.98242225441,0.0,-3.1219177662,-0.219999721399,-15.1414519256,28.3308905836,19.9173568386,0.0,1.14397496679,899.62696686,0.113861022078,900.22218718,307,-96.0
1.2600000000000007,-3.08989062317,1.22279399715,0.0,1.35906986858,4.2645064889,0.0,-2.39128890013,2.55176578864,-17.5853455913,-27.6903381773,-28.8189901803,0.0,899.280068111,1.84070684217,900.069303114,-0.41058726598,308,-63.0
2.2200000000000015,-6.93147357123,-10.5072181617,0.0,2.58543343451,0.736439528763,0.0,-3.8700057184,-2.85503471048,-13.007095108,28.8332816696,27.8942010931,0.0,258.765770371,900.221227555,0.166376890078,899.941901048,309,-111.0
